time_tag,flux,data_type
2025-05-14 14:18:00+00:00,1.7282842463828274e-06,historical
2025-05-14 14:19:00+00:00,1.8434795947541716e-06,historical
2025-05-14 14:19:00+00:00,6.675125518995628e-08,historical
2025-05-14 14:20:00+00:00,5.8483177411972065e-08,historical
2025-05-14 14:20:00+00:00,1.8289657646164414e-06,historical
2025-05-14 14:21:00+00:00,7.491890841038185e-08,historical
2025-05-14 14:21:00+00:00,1.945319127116818e-06,historical
2025-05-14 14:22:00+00:00,9.222046770673842e-08,historical
2025-05-14 14:22:00+00:00,2.076230202874285e-06,historical
2025-05-14 14:23:00+00:00,9.687750690545727e-08,historical
2025-05-14 14:23:00+00:00,2.10076382245461e-06,historical
2025-05-14 14:24:00+00:00,1.0671816141893942e-07,historical
2025-05-14 14:24:00+00:00,2.1556847968895454e-06,historical
2025-05-14 14:25:00+00:00,1.2278145788968686e-07,historical
2025-05-14 14:25:00+00:00,2.2826677650300553e-06,historical
2025-05-14 14:26:00+00:00,1.3030792445078987e-07,historical
2025-05-14 14:26:00+00:00,2.395426008661161e-06,historical
2025-05-14 14:27:00+00:00,1.2375869573588716e-07,historical
2025-05-14 14:27:00+00:00,2.430394488328602e-06,historical
2025-05-14 14:28:00+00:00,2.3931745545269223e-06,historical
2025-05-14 14:28:00+00:00,1.0908402003906303e-07,historical
2025-05-14 14:29:00+00:00,9.384022092717714e-08,historical
2025-05-14 14:29:00+00:00,2.296866114193108e-06,historical
2025-05-14 14:30:00+00:00,7.908992216698607e-08,historical
2025-05-14 14:30:00+00:00,2.1815990294271614e-06,historical
2025-05-14 14:31:00+00:00,6.538476071682453e-08,historical
2025-05-14 14:31:00+00:00,2.070209575322224e-06,historical
2025-05-14 14:32:00+00:00,5.610016984292088e-08,historical
2025-05-14 14:32:00+00:00,1.9558119674911723e-06,historical
2025-05-14 14:33:00+00:00,5.0169465026783655e-08,historical
2025-05-14 14:33:00+00:00,1.8560799617262091e-06,historical
2025-05-14 14:34:00+00:00,4.3555608897349885e-08,historical
2025-05-14 14:34:00+00:00,1.7774640355128213e-06,historical
2025-05-14 14:35:00+00:00,3.838493967123213e-08,historical
2025-05-14 14:35:00+00:00,1.7170591490867082e-06,historical
2025-05-14 14:36:00+00:00,1.6665732118781307e-06,historical
2025-05-14 14:36:00+00:00,3.3182381287133467e-08,historical
2025-05-14 14:37:00+00:00,3.189069630593622e-08,historical
2025-05-14 14:37:00+00:00,1.6214280549320392e-06,historical
2025-05-14 14:38:00+00:00,2.9774383847325225e-08,historical
2025-05-14 14:38:00+00:00,1.5818174006199115e-06,historical
2025-05-14 14:39:00+00:00,2.869036741515174e-08,historical
2025-05-14 14:39:00+00:00,1.5393387684525806e-06,historical
2025-05-14 14:40:00+00:00,1.4971963082643924e-06,historical
2025-05-14 14:40:00+00:00,2.4749727600692495e-08,historical
2025-05-14 14:41:00+00:00,2.4715250290796575e-08,historical
2025-05-14 14:41:00+00:00,1.460583007428795e-06,historical
2025-05-14 14:42:00+00:00,2.372109442205783e-08,historical
2025-05-14 14:42:00+00:00,1.4271330428528017e-06,historical
2025-05-14 14:43:00+00:00,2.2549656364390103e-08,historical
2025-05-14 14:43:00+00:00,1.4005902357894229e-06,historical
2025-05-14 14:44:00+00:00,1.3773162663710536e-06,historical
2025-05-14 14:44:00+00:00,2.2640671559770453e-08,historical
2025-05-14 14:45:00+00:00,1.3559720173361711e-06,historical
2025-05-14 14:45:00+00:00,2.4062140724367964e-08,historical
2025-05-14 14:46:00+00:00,2.2779671482453523e-08,historical
2025-05-14 14:46:00+00:00,1.3347654430617695e-06,historical
2025-05-14 14:47:00+00:00,2.1950270934212313e-08,historical
2025-05-14 14:47:00+00:00,1.3194951407058397e-06,historical
2025-05-14 14:48:00+00:00,2.0714697512858038e-08,historical
2025-05-14 14:48:00+00:00,1.3049583458268899e-06,historical
2025-05-14 14:49:00+00:00,2.0426808688966958e-08,historical
2025-05-14 14:49:00+00:00,1.286326323679532e-06,historical
2025-05-14 14:50:00+00:00,1.263687295249838e-06,historical
2025-05-14 14:50:00+00:00,2.0348917217916096e-08,historical
2025-05-14 14:51:00+00:00,1.923593373476251e-08,historical
2025-05-14 14:51:00+00:00,1.2442047818694846e-06,historical
2025-05-14 14:52:00+00:00,1.8046868888177414e-08,historical
2025-05-14 14:52:00+00:00,1.2288418247408117e-06,historical
2025-05-14 14:53:00+00:00,1.7399166551967937e-08,historical
2025-05-14 14:53:00+00:00,1.217332737724064e-06,historical
2025-05-14 14:54:00+00:00,1.2091647931811167e-06,historical
2025-05-14 14:54:00+00:00,1.760115075910562e-08,historical
2025-05-14 14:55:00+00:00,1.7668495999600964e-08,historical
2025-05-14 14:55:00+00:00,1.201070972456364e-06,historical
2025-05-14 14:56:00+00:00,1.8059091999589327e-08,historical
2025-05-14 14:56:00+00:00,1.196162997985084e-06,historical
2025-05-14 14:57:00+00:00,1.7665859886051294e-08,historical
2025-05-14 14:57:00+00:00,1.186092731586541e-06,historical
2025-05-14 14:58:00+00:00,1.7116891015689362e-08,historical
2025-05-14 14:58:00+00:00,1.1779685564761166e-06,historical
2025-05-14 14:59:00+00:00,1.6315823359036585e-08,historical
2025-05-14 14:59:00+00:00,1.1711730394381448e-06,historical
2025-05-14 15:00:00+00:00,1.6793334722819964e-08,historical
2025-05-14 15:00:00+00:00,1.1709807949955575e-06,historical
2025-05-14 15:01:00+00:00,1.9052148303444483e-08,historical
2025-05-14 15:01:00+00:00,1.1778874977608211e-06,historical
2025-05-14 15:02:00+00:00,1.2117727692384506e-06,historical
2025-05-14 15:02:00+00:00,2.9245688537571368e-08,historical
2025-05-14 15:03:00+00:00,5.592354668237931e-08,historical
2025-05-14 15:03:00+00:00,1.2928760497743497e-06,historical
2025-05-14 15:04:00+00:00,6.117633688518254e-08,historical
2025-05-14 15:04:00+00:00,1.3372630291996757e-06,historical
2025-05-14 15:05:00+00:00,4.5747039933985434e-08,historical
2025-05-14 15:05:00+00:00,1.307930915572797e-06,historical
2025-05-14 15:06:00+00:00,3.304157303318789e-08,historical
2025-05-14 15:06:00+00:00,1.2583916486619273e-06,historical
2025-05-14 15:07:00+00:00,2.37771651256935e-08,historical
2025-05-14 15:07:00+00:00,1.2103660083084833e-06,historical
2025-05-14 15:08:00+00:00,2.0426615066071463e-08,historical
2025-05-14 15:08:00+00:00,1.1750296380341752e-06,historical
2025-05-14 15:09:00+00:00,1.6631533483746352e-08,historical
2025-05-14 15:09:00+00:00,1.1511831417010399e-06,historical
2025-05-14 15:10:00+00:00,1.131376166085829e-06,historical
2025-05-14 15:10:00+00:00,1.6419219761587556e-08,historical
2025-05-14 15:11:00+00:00,1.5255938734526353e-08,historical
2025-05-14 15:11:00+00:00,1.1173208349646302e-06,historical
2025-05-14 15:12:00+00:00,1.505599911411082e-08,historical
2025-05-14 15:12:00+00:00,1.1077661383751547e-06,historical
2025-05-14 15:13:00+00:00,1.4635436862420192e-08,historical
2025-05-14 15:13:00+00:00,1.1001493476214819e-06,historical
2025-05-14 15:14:00+00:00,1.4682766114049173e-08,historical
2025-05-14 15:14:00+00:00,1.0953930313917226e-06,historical
2025-05-14 15:15:00+00:00,1.1064908100877346e-08,historical
2025-05-14 15:15:00+00:00,1.0892731552303303e-06,historical
2025-05-14 15:16:00+00:00,1.0693430141373028e-08,historical
2025-05-14 15:16:00+00:00,1.0852329523913795e-06,historical
2025-05-14 15:17:00+00:00,1.1351241724355532e-08,historical
2025-05-14 15:17:00+00:00,1.0818896498676622e-06,historical
2025-05-14 15:18:00+00:00,1.0819842373166466e-06,historical
2025-05-14 15:18:00+00:00,1.4102090162282366e-08,historical
2025-05-14 15:19:00+00:00,1.3076890681418263e-08,historical
2025-05-14 15:19:00+00:00,1.07594041764969e-06,historical
2025-05-14 15:20:00+00:00,1.475886435287066e-08,historical
2025-05-14 15:20:00+00:00,1.0786501434267848e-06,historical
2025-05-14 15:21:00+00:00,1.4797094216589812e-08,historical
2025-05-14 15:21:00+00:00,1.079364324141352e-06,historical
2025-05-14 15:22:00+00:00,1.4263035197359386e-08,historical
2025-05-14 15:22:00+00:00,1.0747247642939328e-06,historical
2025-05-14 15:23:00+00:00,1.4315125973496379e-08,historical
2025-05-14 15:23:00+00:00,1.0735586783994222e-06,historical
2025-05-14 15:24:00+00:00,1.4280066018557136e-08,historical
2025-05-14 15:24:00+00:00,1.0712941502788453e-06,historical
2025-05-14 15:25:00+00:00,1.4272148796123929e-08,historical
2025-05-14 15:25:00+00:00,1.0685708957680617e-06,historical
2025-05-14 15:26:00+00:00,1.0644225767464377e-06,historical
2025-05-14 15:26:00+00:00,1.1926669429840331e-08,historical
2025-05-14 15:27:00+00:00,1.1969242486031817e-08,historical
2025-05-14 15:27:00+00:00,1.0609857099552755e-06,historical
2025-05-14 15:28:00+00:00,1.0870495614767606e-08,historical
2025-05-14 15:28:00+00:00,1.0567548542894656e-06,historical
2025-05-14 15:29:00+00:00,1.0405514672129357e-08,historical
2025-05-14 15:29:00+00:00,1.054977019521175e-06,historical
2025-05-14 15:30:00+00:00,1.1235901986594854e-08,historical
2025-05-14 15:30:00+00:00,1.0512975450183148e-06,historical
2025-05-14 15:31:00+00:00,9.996145244883792e-09,historical
2025-05-14 15:31:00+00:00,1.0455551091581583e-06,historical
2025-05-14 15:32:00+00:00,9.174261350608504e-09,historical
2025-05-14 15:32:00+00:00,1.0410079767098068e-06,historical
2025-05-14 15:33:00+00:00,1.0050023036001221e-08,historical
2025-05-14 15:33:00+00:00,1.0363612545916112e-06,historical
2025-05-14 15:34:00+00:00,9.10591158032048e-09,historical
2025-05-14 15:34:00+00:00,1.03177319488168e-06,historical
2025-05-14 15:35:00+00:00,1.280263361991274e-08,historical
2025-05-14 15:35:00+00:00,1.029812096930982e-06,historical
2025-05-14 15:36:00+00:00,1.359679036028183e-08,historical
2025-05-14 15:36:00+00:00,1.0271896826452576e-06,historical
2025-05-14 15:37:00+00:00,1.0237082506137085e-06,historical
2025-05-14 15:37:00+00:00,1.3141701060703781e-08,historical
2025-05-14 15:38:00+00:00,1.3317170477478157e-08,historical
2025-05-14 15:38:00+00:00,1.0300336725777015e-06,historical
2025-05-14 15:39:00+00:00,1.5294345345751026e-08,historical
2025-05-14 15:39:00+00:00,1.054991685123241e-06,historical
2025-05-14 15:40:00+00:00,1.4790837887801445e-08,historical
2025-05-14 15:40:00+00:00,1.0727181916081463e-06,historical
2025-05-14 15:41:00+00:00,1.6862376384096933e-08,historical
2025-05-14 15:41:00+00:00,1.0785105359900626e-06,historical
2025-05-14 15:42:00+00:00,1.6436903393923785e-08,historical
2025-05-14 15:42:00+00:00,1.0672310963855125e-06,historical
2025-05-14 15:43:00+00:00,1.7387211670438774e-08,historical
2025-05-14 15:43:00+00:00,1.0672739563233336e-06,historical
2025-05-14 15:44:00+00:00,1.6256969104233576e-08,historical
2025-05-14 15:44:00+00:00,1.0714136351452908e-06,historical
2025-05-14 15:45:00+00:00,1.062225351233792e-06,historical
2025-05-14 15:45:00+00:00,1.6471739527901264e-08,historical
2025-05-14 15:46:00+00:00,1.679888583794309e-08,historical
2025-05-14 15:46:00+00:00,1.0645981092238799e-06,historical
2025-05-14 15:47:00+00:00,1.8079951757954404e-08,historical
2025-05-14 15:47:00+00:00,1.0749694183687097e-06,historical
2025-05-14 15:48:00+00:00,1.6822838233565562e-08,historical
2025-05-14 15:48:00+00:00,1.062254796124762e-06,historical
2025-05-14 15:49:00+00:00,1.04230366559932e-06,historical
2025-05-14 15:49:00+00:00,1.6266779923057584e-08,historical
2025-05-14 15:50:00+00:00,1.1365342444946691e-08,historical
2025-05-14 15:50:00+00:00,1.0312170388715458e-06,historical
2025-05-14 15:51:00+00:00,1.1944329081359228e-08,historical
2025-05-14 15:51:00+00:00,1.0250987543258816e-06,historical
2025-05-14 15:52:00+00:00,1.3089406891708677e-08,historical
2025-05-14 15:52:00+00:00,1.0260340559398173e-06,historical
2025-05-14 15:53:00+00:00,1.0269801578033366e-06,historical
2025-05-14 15:53:00+00:00,1.1414082123906155e-08,historical
2025-05-14 15:54:00+00:00,1.0237155265713227e-06,historical
2025-05-14 15:54:00+00:00,1.1908832142637493e-08,historical
2025-05-14 15:55:00+00:00,1.2203154042822462e-08,historical
2025-05-14 15:55:00+00:00,1.0130406735697761e-06,historical
2025-05-14 15:56:00+00:00,1.5892544169560097e-08,historical
2025-05-14 15:56:00+00:00,1.0074554666061886e-06,historical
2025-05-14 15:57:00+00:00,1.4260100655860697e-08,historical
2025-05-14 15:57:00+00:00,9.9945873444085e-07,historical
2025-05-14 15:58:00+00:00,1.3847108348841175e-08,historical
2025-05-14 15:58:00+00:00,9.953408834917354e-07,historical
2025-05-14 15:59:00+00:00,1.0061930879601277e-06,historical
2025-05-14 15:59:00+00:00,1.405406457877234e-08,historical
2025-05-14 16:00:00+00:00,1.417141515247522e-08,historical
2025-05-14 16:00:00+00:00,1.0166482979911962e-06,historical
2025-05-14 16:01:00+00:00,1.469358412720112e-08,historical
2025-05-14 16:01:00+00:00,1.007461833069101e-06,historical
2025-05-14 16:02:00+00:00,1.5042534329268165e-08,historical
2025-05-14 16:02:00+00:00,1.0097153335664188e-06,historical
2025-05-14 16:03:00+00:00,1.017789372781408e-06,historical
2025-05-14 16:03:00+00:00,1.538830751712794e-08,historical
2025-05-14 16:04:00+00:00,1.3292290823585518e-08,historical
2025-05-14 16:04:00+00:00,1.029560962706455e-06,historical
2025-05-14 16:05:00+00:00,1.3720558023067042e-08,historical
2025-05-14 16:05:00+00:00,1.0266446679452201e-06,historical
2025-05-14 16:06:00+00:00,1.4744544252209835e-08,historical
2025-05-14 16:06:00+00:00,1.0155356449104147e-06,historical
2025-05-14 16:07:00+00:00,1.511632596873369e-08,historical
2025-05-14 16:07:00+00:00,1.002775206870865e-06,historical
2025-05-14 16:08:00+00:00,1.1874017324942088e-08,historical
2025-05-14 16:08:00+00:00,9.913289886753773e-07,historical
2025-05-14 16:09:00+00:00,1.2510847469116015e-08,historical
2025-05-14 16:09:00+00:00,9.850584774540039e-07,historical
2025-05-14 16:10:00+00:00,1.2853909936438868e-08,historical
2025-05-14 16:10:00+00:00,9.782264669411234e-07,historical
2025-05-14 16:11:00+00:00,9.710413451102795e-07,historical
2025-05-14 16:11:00+00:00,1.2153318351693088e-08,historical
2025-05-14 16:12:00+00:00,1.0777942982542754e-08,historical
2025-05-14 16:12:00+00:00,9.62018816608179e-07,historical
2025-05-14 16:13:00+00:00,1.0604105149525367e-08,historical
2025-05-14 16:13:00+00:00,9.744007911649533e-07,historical
2025-05-14 16:14:00+00:00,9.739640205452815e-09,historical
2025-05-14 16:14:00+00:00,9.58819100560504e-07,historical
2025-05-14 16:15:00+00:00,1.196046728324518e-08,historical
2025-05-14 16:15:00+00:00,9.525185191705532e-07,historical
2025-05-14 16:16:00+00:00,1.1635841623558463e-08,historical
2025-05-14 16:16:00+00:00,9.478586662226007e-07,historical
2025-05-14 16:17:00+00:00,1.3041436375260673e-08,historical
2025-05-14 16:17:00+00:00,9.397600706506637e-07,historical
2025-05-14 16:18:00+00:00,1.2362884049821332e-08,historical
2025-05-14 16:18:00+00:00,9.312210522693931e-07,historical
2025-05-14 16:19:00+00:00,9.249155823454203e-07,historical
2025-05-14 16:19:00+00:00,1.1512227615639858e-08,historical
2025-05-14 16:20:00+00:00,1.1788367615395146e-08,historical
2025-05-14 16:20:00+00:00,9.227355235452706e-07,historical
2025-05-14 16:21:00+00:00,1.102144597808774e-08,historical
2025-05-14 16:21:00+00:00,9.221391792380018e-07,historical
2025-05-14 16:22:00+00:00,1.0210790435394301e-08,historical
2025-05-14 16:22:00+00:00,9.209439326696156e-07,historical
2025-05-14 16:23:00+00:00,9.19117496778199e-07,historical
2025-05-14 16:23:00+00:00,1.416939987564092e-08,historical
2025-05-14 16:24:00+00:00,1.2884335376384115e-08,historical
2025-05-14 16:24:00+00:00,9.214165288540244e-07,historical
2025-05-14 16:25:00+00:00,1.2950889249907505e-08,historical
2025-05-14 16:25:00+00:00,9.254915767087368e-07,historical
2025-05-14 16:26:00+00:00,1.3599374071304737e-08,historical
2025-05-14 16:26:00+00:00,9.294120673075668e-07,historical
2025-05-14 16:27:00+00:00,1.2546531813484307e-08,historical
2025-05-14 16:27:00+00:00,9.28257065879734e-07,historical
2025-05-14 16:28:00+00:00,9.232468869413424e-07,historical
2025-05-14 16:28:00+00:00,1.2645131164390477e-08,historical
2025-05-14 16:29:00+00:00,1.2118437808794624e-08,historical
2025-05-14 16:29:00+00:00,9.198852239933331e-07,historical
2025-05-14 16:30:00+00:00,1.2330593435194714e-08,historical
2025-05-14 16:30:00+00:00,9.189113256979908e-07,historical
2025-05-14 16:31:00+00:00,1.3218056871266981e-08,historical
2025-05-14 16:31:00+00:00,9.230042792296445e-07,historical
2025-05-14 16:32:00+00:00,1.1787284037723111e-08,historical
2025-05-14 16:32:00+00:00,9.257707915821811e-07,historical
2025-05-14 16:33:00+00:00,1.2965767126615901e-08,historical
2025-05-14 16:33:00+00:00,9.240563372259203e-07,historical
2025-05-14 16:34:00+00:00,1.360416401752218e-08,historical
2025-05-14 16:34:00+00:00,9.185736757899576e-07,historical
2025-05-14 16:35:00+00:00,1.2422463058214817e-08,historical
2025-05-14 16:35:00+00:00,9.179819926430355e-07,historical
2025-05-14 16:36:00+00:00,9.163526328848093e-07,historical
2025-05-14 16:36:00+00:00,8.727002231978531e-09,historical
2025-05-14 16:37:00+00:00,1.3393138154071949e-08,historical
2025-05-14 16:37:00+00:00,9.154187523563451e-07,historical
2025-05-14 16:38:00+00:00,1.3804440257558781e-08,historical
2025-05-14 16:38:00+00:00,9.111546432905016e-07,historical
2025-05-14 16:39:00+00:00,1.2886533617972873e-08,historical
2025-05-14 16:39:00+00:00,9.087128205464978e-07,historical
2025-05-14 16:40:00+00:00,1.2505792845729502e-08,historical
2025-05-14 16:40:00+00:00,9.076033506971726e-07,historical
2025-05-14 16:41:00+00:00,1.0957522000865083e-08,historical
2025-05-14 16:41:00+00:00,9.032178240886424e-07,historical
2025-05-14 16:42:00+00:00,1.1460440596522403e-08,historical
2025-05-14 16:42:00+00:00,9.003425134324061e-07,historical
2025-05-14 16:43:00+00:00,1.149080830487037e-08,historical
2025-05-14 16:43:00+00:00,8.956161536843865e-07,historical
2025-05-14 16:44:00+00:00,9.034252457240655e-07,historical
2025-05-14 16:44:00+00:00,1.3250781805140832e-08,historical
2025-05-14 16:45:00+00:00,9.445952287023829e-07,historical
2025-05-14 16:45:00+00:00,1.8108451627085742e-08,historical
2025-05-14 16:46:00+00:00,2.8275216834572348e-08,historical
2025-05-14 16:46:00+00:00,1.0214756684945314e-06,historical
2025-05-14 16:47:00+00:00,3.48880533351803e-08,historical
2025-05-14 16:47:00+00:00,1.0778792329801945e-06,historical
2025-05-14 16:48:00+00:00,3.2225681678710316e-08,historical
2025-05-14 16:48:00+00:00,1.0862682984225103e-06,historical
2025-05-14 16:49:00+00:00,4.625952954029344e-08,historical
2025-05-14 16:49:00+00:00,1.1595664091146318e-06,historical
2025-05-14 16:50:00+00:00,1.4070579936742433e-06,historical
2025-05-14 16:50:00+00:00,1.0350859014351954e-07,historical
2025-05-14 16:51:00+00:00,1.3610534210783953e-07,historical
2025-05-14 16:51:00+00:00,1.6608836403975147e-06,historical
2025-05-14 16:52:00+00:00,1.0749985079883118e-07,historical
2025-05-14 16:52:00+00:00,1.6365085002689739e-06,historical
2025-05-14 16:53:00+00:00,7.793352807539122e-08,historical
2025-05-14 16:53:00+00:00,1.5117294651645352e-06,historical
2025-05-14 16:54:00+00:00,1.3786483350486378e-06,historical
2025-05-14 16:54:00+00:00,5.738624864193298e-08,historical
2025-05-14 16:55:00+00:00,4.0994866168375665e-08,historical
2025-05-14 16:55:00+00:00,1.263786089111818e-06,historical
2025-05-14 16:56:00+00:00,2.863377268624845e-08,historical
2025-05-14 16:56:00+00:00,1.1466341902632848e-06,historical
2025-05-14 16:57:00+00:00,2.0346512030755548e-08,historical
2025-05-14 16:57:00+00:00,1.0610077652017935e-06,historical
2025-05-14 16:58:00+00:00,1.8009815860864364e-08,historical
2025-05-14 16:58:00+00:00,1.0077449132950278e-06,historical
2025-05-14 16:59:00+00:00,1.6157787996462503e-08,historical
2025-05-14 16:59:00+00:00,9.807812375584035e-07,historical
2025-05-14 17:00:00+00:00,1.5694940458388373e-08,historical
2025-05-14 17:00:00+00:00,9.742741440277314e-07,historical
2025-05-14 17:01:00+00:00,1.636281332650924e-08,historical
2025-05-14 17:01:00+00:00,9.700216878627543e-07,historical
2025-05-14 17:02:00+00:00,9.633017725718673e-07,historical
2025-05-14 17:02:00+00:00,1.4292339756138972e-08,historical
2025-05-14 17:03:00+00:00,1.4684447435797665e-08,historical
2025-05-14 17:03:00+00:00,9.557105613566819e-07,historical
2025-05-14 17:04:00+00:00,1.2788214931447328e-08,historical
2025-05-14 17:04:00+00:00,9.56274107011268e-07,historical
2025-05-14 17:05:00+00:00,1.3844166701915128e-08,historical
2025-05-14 17:05:00+00:00,9.566657581672189e-07,historical
2025-05-14 17:06:00+00:00,1.2990041042826306e-08,historical
2025-05-14 17:06:00+00:00,9.532624858366034e-07,historical
2025-05-14 17:07:00+00:00,1.3549743549390314e-08,historical
2025-05-14 17:07:00+00:00,9.506169362794026e-07,historical
2025-05-14 17:08:00+00:00,1.203806743177438e-08,historical
2025-05-14 17:08:00+00:00,9.500697046860296e-07,historical
2025-05-14 17:09:00+00:00,1.5600004843463466e-08,historical
2025-05-14 17:09:00+00:00,9.62267449722276e-07,historical
2025-05-14 17:10:00+00:00,9.91883325696108e-07,historical
2025-05-14 17:10:00+00:00,1.7927476392287645e-08,historical
2025-05-14 17:11:00+00:00,1.720237285951498e-08,historical
2025-05-14 17:11:00+00:00,9.879609024210367e-07,historical
2025-05-14 17:12:00+00:00,1.5189234758850034e-08,historical
2025-05-14 17:12:00+00:00,9.804084584175143e-07,historical
2025-05-14 17:13:00+00:00,1.5301951705737338e-08,historical
2025-05-14 17:13:00+00:00,9.688682212072308e-07,historical
2025-05-14 17:14:00+00:00,9.592802143743029e-07,historical
2025-05-14 17:14:00+00:00,1.5721422386150152e-08,historical
2025-05-14 17:15:00+00:00,1.4654448321493874e-08,historical
2025-05-14 17:15:00+00:00,9.476819968767813e-07,historical
2025-05-14 17:16:00+00:00,1.4447874008283179e-08,historical
2025-05-14 17:16:00+00:00,9.401204579262412e-07,historical
2025-05-14 17:17:00+00:00,1.5504159733836786e-08,historical
2025-05-14 17:17:00+00:00,9.353677228318702e-07,historical
2025-05-14 17:18:00+00:00,1.4574860429661385e-08,historical
2025-05-14 17:18:00+00:00,9.296327903030033e-07,historical
2025-05-14 17:19:00+00:00,9.261736408916477e-07,historical
2025-05-14 17:19:00+00:00,1.4742024490033145e-08,historical
2025-05-14 17:20:00+00:00,1.3691841438401298e-08,historical
2025-05-14 17:20:00+00:00,9.2102504822833e-07,historical
2025-05-14 17:21:00+00:00,1.4676341919539482e-08,historical
2025-05-14 17:21:00+00:00,9.175511195280706e-07,historical
2025-05-14 17:22:00+00:00,1.663142690233599e-08,historical
2025-05-14 17:22:00+00:00,9.173468242806848e-07,historical
2025-05-14 17:23:00+00:00,1.6802209401589607e-08,historical
2025-05-14 17:23:00+00:00,9.193648224936624e-07,historical
2025-05-14 17:24:00+00:00,1.659603299231094e-08,historical
2025-05-14 17:24:00+00:00,9.116549790633144e-07,historical
2025-05-14 17:25:00+00:00,1.3300658352477512e-08,historical
2025-05-14 17:25:00+00:00,9.0863187551804e-07,historical
2025-05-14 17:26:00+00:00,1.4555100236179896e-08,historical
2025-05-14 17:26:00+00:00,9.027007763506845e-07,historical
2025-05-14 17:27:00+00:00,9.103880529437447e-07,historical
2025-05-14 17:27:00+00:00,1.3813983734678459e-08,historical
2025-05-14 17:28:00+00:00,1.2583030617463464e-08,historical
2025-05-14 17:28:00+00:00,9.130187663686229e-07,historical
2025-05-14 17:29:00+00:00,9.79258363287272e-09,historical
2025-05-14 17:29:00+00:00,9.012506438921264e-07,historical
2025-05-14 17:30:00+00:00,8.981923649287182e-09,historical
2025-05-14 17:30:00+00:00,8.939410349739774e-07,historical
2025-05-14 17:31:00+00:00,8.893044878277578e-07,historical
2025-05-14 17:31:00+00:00,7.950747615836917e-09,historical
2025-05-14 17:32:00+00:00,7.3349197826644286e-09,historical
2025-05-14 17:32:00+00:00,8.866955454323033e-07,historical
2025-05-14 17:33:00+00:00,7.427093162704068e-09,historical
2025-05-14 17:33:00+00:00,8.822107702144422e-07,historical
2025-05-14 17:34:00+00:00,6.547329789441392e-09,historical
2025-05-14 17:34:00+00:00,8.770140880187682e-07,historical
2025-05-14 17:35:00+00:00,8.742579211684642e-07,historical
2025-05-14 17:35:00+00:00,8.196722411923929e-09,historical
2025-05-14 17:36:00+00:00,8.685707939548593e-07,historical
2025-05-14 17:36:00+00:00,7.521502531915303e-09,historical
2025-05-14 17:37:00+00:00,6.4866636506621944e-09,historical
2025-05-14 17:37:00+00:00,8.679858751747815e-07,historical
2025-05-14 17:38:00+00:00,8.019046759955017e-09,historical
2025-05-14 17:38:00+00:00,8.650318932268419e-07,historical
2025-05-14 17:39:00+00:00,9.261636790824923e-09,historical
2025-05-14 17:39:00+00:00,8.606394885646296e-07,historical
2025-05-14 17:40:00+00:00,9.972169756622407e-09,historical
2025-05-14 17:40:00+00:00,8.565920097680646e-07,historical
2025-05-14 17:41:00+00:00,9.723076566103828e-09,historical
2025-05-14 17:41:00+00:00,8.539897748960357e-07,historical
2025-05-14 17:42:00+00:00,6.640771488264363e-09,historical
2025-05-14 17:42:00+00:00,8.550886718694528e-07,historical
2025-05-14 17:43:00+00:00,8.738727963475412e-09,historical
2025-05-14 17:43:00+00:00,8.577778203289199e-07,historical
2025-05-14 17:44:00+00:00,8.629311878394219e-07,historical
2025-05-14 17:44:00+00:00,9.351877494623295e-09,historical
2025-05-14 17:45:00+00:00,1.1277665024067574e-08,historical
2025-05-14 17:45:00+00:00,8.815736123324314e-07,historical
2025-05-14 17:46:00+00:00,1.7009252673005903e-08,historical
2025-05-14 17:46:00+00:00,9.168147698801477e-07,historical
2025-05-14 17:47:00+00:00,2.75995315490718e-08,historical
2025-05-14 17:47:00+00:00,9.852068387772306e-07,historical
2025-05-14 17:48:00+00:00,5.556650606308722e-08,historical
2025-05-14 17:48:00+00:00,1.143006102211075e-06,historical
2025-05-14 17:49:00+00:00,9.380372034684115e-08,historical
2025-05-14 17:49:00+00:00,1.3582595101979678e-06,historical
2025-05-14 17:50:00+00:00,1.2579269537127402e-07,historical
2025-05-14 17:50:00+00:00,1.5638954664609628e-06,historical
2025-05-14 17:51:00+00:00,1.362900263757183e-07,historical
2025-05-14 17:51:00+00:00,1.6955341379798483e-06,historical
2025-05-14 17:52:00+00:00,1.7713881561576272e-06,historical
2025-05-14 17:52:00+00:00,1.367829440823698e-07,historical
2025-05-14 17:53:00+00:00,1.8103438605976407e-06,historical
2025-05-14 17:53:00+00:00,1.3187676017878402e-07,historical
2025-05-14 17:54:00+00:00,1.198952048753199e-07,historical
2025-05-14 17:54:00+00:00,1.7985581735047163e-06,historical
2025-05-14 17:55:00+00:00,1.0840825126479103e-07,historical
2025-05-14 17:55:00+00:00,1.7826414477895014e-06,historical
2025-05-14 17:56:00+00:00,1.0136707828678482e-07,historical
2025-05-14 17:56:00+00:00,1.774600605131127e-06,historical
2025-05-14 17:57:00+00:00,9.83086749783979e-08,historical
2025-05-14 17:57:00+00:00,1.7592292351764627e-06,historical
2025-05-14 17:58:00+00:00,9.219508712021707e-08,historical
2025-05-14 17:58:00+00:00,1.7463690937802312e-06,historical
2025-05-14 17:59:00+00:00,8.970920362116885e-08,historical
2025-05-14 17:59:00+00:00,1.7430911611882038e-06,historical
